"setID","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL"
528,"Ice Planet Scooter",1994,"Space","Action/Adventure","Ice Planet 2002","Normal",TRUE,19,1,"https://brickset.com/sets/1711-1",3.2,3,"Polybag","Retail - limited",NA,"https://images.brickset.com/sets/small/1711-1.jpg","https://images.brickset.com/sets/images/1711-1.jpg"
530,"Crossbow Cart",1994,"Castle","Historical","Dragon Knights","Normal",TRUE,23,1,"https://brickset.com/sets/1712-1",3.4,2,"Polybag","Retail - limited",NA,"https://images.brickset.com/sets/small/1712-1.jpg","https://images.brickset.com/sets/images/1712-1.jpg"
532,"Shipwrecked Pirate",1994,"Pirates","Historical",NA,"Normal",TRUE,23,1,"https://brickset.com/sets/1713-1",3.3,5,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1713-1.jpg","https://images.brickset.com/sets/images/1713-1.jpg"
22506,"Starter Set with Building Plates",1994,"Basic","Basic",NA,"Normal",TRUE,201,NA,"https://brickset.com/sets/1716-2",0,0,"{Not specified}","Retail - limited",NA,"https://images.brickset.com/sets/small/1716-2.jpg","https://images.brickset.com/sets/images/1716-2.jpg"
541,"Cactus Canyon Value Pack",1994,"Town","Modern day","Bonus/Value Pack","Collection",TRUE,133,NA,"https://brickset.com/sets/1720-1",0,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1720-1.jpg","https://images.brickset.com/sets/images/1720-1.jpg"
543,"Sandypoint Marina Value Pack",1994,"Town","Modern day","Bonus/Value Pack","Collection",TRUE,155,NA,"https://brickset.com/sets/1721-1",0,3,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1721-1.jpg","https://images.brickset.com/sets/images/1721-1.jpg"
544,"Town / Space Value Pack",1994,"Assorted","Miscellaneous","Bonus/Value Pack","Collection",TRUE,106,NA,"https://brickset.com/sets/1722-1",0,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1722-1.jpg","https://images.brickset.com/sets/images/1722-1.jpg"
546,"Castle / Pirates Value Pack",1994,"Assorted","Miscellaneous","Bonus/Value Pack","Collection",TRUE,72,NA,"https://brickset.com/sets/1723-1",0,5,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1723-1.jpg","https://images.brickset.com/sets/images/1723-1.jpg"
8421,"Bird",1994,"Basic","Basic",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/1724-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1724-1.jpg","https://images.brickset.com/sets/images/1724-1.jpg"
8422,"Dinosaur",1994,"Basic","Basic",NA,"Normal",TRUE,11,NA,"https://brickset.com/sets/1725-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1725-1.jpg","https://images.brickset.com/sets/images/1725-1.jpg"
8423,"Girl",1994,"Basic","Basic",NA,"Normal",TRUE,7,NA,"https://brickset.com/sets/1726-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1726-1.jpg","https://images.brickset.com/sets/images/1726-1.jpg"
8424,"Horse",1994,"Basic","Basic",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/1727-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1727-2.jpg","https://images.brickset.com/sets/images/1727-2.jpg"
551,"Barnacle Bay Value Pack",1994,"Pirates","Historical","Bonus/Value Pack","Collection",TRUE,89,NA,"https://brickset.com/sets/1729-1",3.8,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1729-1.jpg","https://images.brickset.com/sets/images/1729-1.jpg"
552,"Snow Scooter",1994,"Town","Modern day","Leisure","Normal",TRUE,24,1,"https://brickset.com/sets/1730-1",3.7,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/1730-1.jpg","https://images.brickset.com/sets/images/1730-1.jpg"
553,"Ice Planet Scooter",1994,"Space","Action/Adventure","Ice Planet 2002","Normal",TRUE,19,1,"https://brickset.com/sets/1731-1",3.1,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/1731-1.jpg","https://images.brickset.com/sets/images/1731-1.jpg"
554,"Crossbow Cart",1994,"Castle","Historical","Dragon Knights","Normal",TRUE,23,1,"https://brickset.com/sets/1732-1",3.7,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/1732-1.jpg","https://images.brickset.com/sets/images/1732-1.jpg"
555,"Shipwrecked Pirate",1994,"Pirates","Historical",NA,"Normal",TRUE,23,1,"https://brickset.com/sets/1733-1",3.4,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/1733-1.jpg","https://images.brickset.com/sets/images/1733-1.jpg"
22507,"Bulk Box",1994,"Duplo","Pre-school",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/1738-1",0,0,"Box","Retail - limited",NA,NA,NA
559,"(Unnamed)",1994,"Town","Modern day","Leisure","Normal",TRUE,16,1,"https://brickset.com/sets/1740-1",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1740-1.jpg","https://images.brickset.com/sets/images/1740-1.jpg"
560,"(Unnamed)",1994,"Town","Modern day","Leisure","Normal",TRUE,36,1,"https://brickset.com/sets/1741-1",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1741-1.jpg","https://images.brickset.com/sets/images/1741-1.jpg"
561,"(Unnamed)",1994,"Town","Modern day","Leisure","Normal",TRUE,81,1,"https://brickset.com/sets/1742-1",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1742-1.jpg","https://images.brickset.com/sets/images/1742-1.jpg"
22508,"Medium Bulk Bucket",1994,"Duplo","Pre-school",NA,"Normal",TRUE,60,2,"https://brickset.com/sets/1755-1",0,0,"Bucket","Retail - limited",NA,NA,NA
22509,"Large Bulk Bucket",1994,"Duplo","Pre-school",NA,"Normal",TRUE,87,3,"https://brickset.com/sets/1757-1",0,0,"Bucket","Retail - limited",NA,NA,NA
577,"Aircraft",1994,"Town","Modern day","Special","Normal",TRUE,158,3,"https://brickset.com/sets/1775-1",0,1,"Box","Promotional (Airline)",NA,"https://images.brickset.com/sets/small/1775-1.jpg","https://images.brickset.com/sets/images/1775-1.jpg"
588,"Shark Fisherman",1994,"Town","Modern day","Leisure","Normal",TRUE,19,1,"https://brickset.com/sets/1790-1",0,3,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1790-1.jpg","https://images.brickset.com/sets/images/1790-1.jpg"
589,"Windsurfer & Van",1994,"Town","Modern day","Leisure","Normal",TRUE,70,1,"https://brickset.com/sets/1791-1",0,2,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1791-1.jpg","https://images.brickset.com/sets/images/1791-1.jpg"
590,"Pleasure Cruiser",1994,"Town","Modern day","Leisure","Normal",TRUE,66,1,"https://brickset.com/sets/1792-1",0,2,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1792-1.jpg","https://images.brickset.com/sets/images/1792-1.jpg"
592,"Dragon Master Chariot",1994,"Castle","Historical","Dragon Knights","Normal",TRUE,36,1,"https://brickset.com/sets/1794-1",3.5,2,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1794-1.jpg","https://images.brickset.com/sets/images/1794-1.jpg"
593,"Imperial Cannon",1994,"Pirates","Historical","Imperial Guards","Normal",TRUE,36,1,"https://brickset.com/sets/1795-1",0,2,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1795-1.jpg","https://images.brickset.com/sets/images/1795-1.jpg"
596,"Building Table",1994,"Basic","Basic","Supplementaries","Normal",TRUE,3,NA,"https://brickset.com/sets/1798-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1798-1.jpg","https://images.brickset.com/sets/images/1798-1.jpg"
630,"Airliner",1994,"Basic","Basic",NA,"Normal",TRUE,28,NA,"https://brickset.com/sets/1865-1",0,1,"Polybag","Promotional (Airline)",NA,"https://images.brickset.com/sets/small/1865-1.jpg","https://images.brickset.com/sets/images/1865-1.jpg"
632,"Pirate's Cannon",1994,"Pirates","Historical",NA,"Normal",TRUE,16,1,"https://brickset.com/sets/1871-1",0,3,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1871-1.jpg","https://images.brickset.com/sets/images/1871-1.jpg"
633,"Soldiers Forge",1994,"Pirates","Historical",NA,"Normal",TRUE,28,2,"https://brickset.com/sets/1872-1",0,2,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1872-1.jpg","https://images.brickset.com/sets/images/1872-1.jpg"
634,"Pirates Treasure",1994,"Pirates","Historical",NA,"Normal",TRUE,45,1,"https://brickset.com/sets/1873-1",0,3,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1873-1.jpg","https://images.brickset.com/sets/images/1873-1.jpg"
22510,"Special Bonus Pack",1994,"Assorted","Miscellaneous","Bonus/Value Pack","Collection",TRUE,88,NA,"https://brickset.com/sets/1900-2",0,0,"Box","Retail - limited",NA,NA,NA
22511,"Bulk Box",1994,"Duplo","Pre-school",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/1904-1",0,0,"Box","Retail - limited",NA,NA,NA
656,"Majisto's Tower",1994,"Castle","Historical","Dragon Knights","Normal",TRUE,195,3,"https://brickset.com/sets/1906-1",4,6,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1906-1.jpg","https://images.brickset.com/sets/images/1906-1.jpg"
6352,"Duplo Bucket",1994,"Duplo","Pre-school",NA,"Normal",TRUE,50,1,"https://brickset.com/sets/1922-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1922-1.jpg","https://images.brickset.com/sets/images/1922-1.jpg"
22512,"Robbin Rabbit Building Set",1994,"Duplo","Pre-school",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/1935-1",0,0,"Box","Retail - limited",NA,NA,NA
8426,"Playmates building set",1994,"Duplo","Pre-school",NA,"Normal",TRUE,16,1,"https://brickset.com/sets/1945-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1945-1.jpg","https://images.brickset.com/sets/images/1945-1.jpg"
867,"Police Building Set",1994,"Duplo","Pre-school",NA,"Normal",TRUE,11,1,"https://brickset.com/sets/2317-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA
871,"Supplementary Set",1994,"Duplo","Pre-school",NA,"Normal",TRUE,19,1,"https://brickset.com/sets/2327-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA
877,"Rover's Building Set",1994,"Duplo","Pre-school",NA,"Normal",TRUE,32,NA,"https://brickset.com/sets/2337-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA
884,"Barnaby Bear's Building Set",1994,"Duplo","Pre-school",NA,"Normal",TRUE,41,NA,"https://brickset.com/sets/2347-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA
22513,"Giraffe Bucket",1994,"Duplo","Pre-school",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/2352-1",0,0,"Bucket","Retail - limited",NA,NA,NA
22514,"Elephant Bucket",1994,"Duplo","Pre-school",NA,"Normal",TRUE,46,4,"https://brickset.com/sets/2359-1",0,0,"Bucket","Retail - limited",NA,NA,NA
900,"Panda's Building Bonanza",1994,"Duplo","Pre-school",NA,"Normal",TRUE,78,2,"https://brickset.com/sets/2380-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA
905,"Maxi Building Bucket",1994,"Duplo","Pre-school",NA,"Normal",TRUE,27,2,"https://brickset.com/sets/2390-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA
907,"Medium Bucket",1994,"Duplo","Pre-school",NA,"Normal",TRUE,40,1,"https://brickset.com/sets/2393-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA
908,"Large Bucket",1994,"Duplo","Pre-school",NA,"Normal",TRUE,50,2,"https://brickset.com/sets/2394-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2394-1.jpg","https://images.brickset.com/sets/images/2394-1.jpg"
909,"Extra Large Bucket",1994,"Duplo","Pre-school",NA,"Normal",TRUE,55,1,"https://brickset.com/sets/2396-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA
22515,"Circus Bucket",1994,"Duplo","Pre-school",NA,"Normal",TRUE,41,1,"https://brickset.com/sets/2397-1",0,0,"Bucket","Retail - limited",NA,NA,NA
6062,"Duplo Bucket",1994,"Duplo","Pre-school",NA,"Normal",TRUE,65,1,"https://brickset.com/sets/2398-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA
22516,"Lil' Circus",1994,"Duplo","Pre-school",NA,"Normal",TRUE,8,1,"https://brickset.com/sets/2444-1",0,0,"{Not specified}","Retail - limited",NA,NA,NA
22517,"Farm Yard",1994,"Duplo","Pre-school",NA,"Normal",TRUE,19,1,"https://brickset.com/sets/2445-1",0,0,"{Not specified}","Retail - limited",NA,NA,NA
962,"DUPLO Family",1994,"Duplo","Pre-school",NA,"Normal",TRUE,5,6,"https://brickset.com/sets/2608-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2608-1.jpg","https://images.brickset.com/sets/images/2608-1.jpg"
969,"Mini Safari",1994,"Duplo","Pre-school",NA,"Normal",TRUE,4,1,"https://brickset.com/sets/2616-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2616-1.jpg","https://images.brickset.com/sets/images/2616-1.jpg"
974,"Octan Motorbike Transporter",1994,"Duplo","Pre-school",NA,"Normal",TRUE,4,1,"https://brickset.com/sets/2621-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2621-2.jpg","https://images.brickset.com/sets/images/2621-2.jpg"
345,"Tractor",1994,"Duplo","Pre-school",NA,"Normal",TRUE,2,1,"https://brickset.com/sets/2621-2",0,0,"{Not specified}","{Not specified}",NA,NA,NA
1031,"Doctor's Surgery",1994,"Duplo","Pre-school",NA,"Normal",TRUE,10,3,"https://brickset.com/sets/2680-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA
1032,"Lion Safari",1994,"Duplo","Pre-school",NA,"Normal",TRUE,16,2,"https://brickset.com/sets/2681-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA
1033,"Ambulance",1994,"Duplo","Pre-school",NA,"Normal",TRUE,5,3,"https://brickset.com/sets/2682-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA
1036,"Health Center",1994,"Duplo","Pre-school",NA,"Normal",TRUE,34,5,"https://brickset.com/sets/2688-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/2688-1.jpg","https://images.brickset.com/sets/images/2688-1.jpg"
1037,"Savannah Animals",1994,"Duplo","Pre-school",NA,"Normal",TRUE,28,3,"https://brickset.com/sets/2689-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2689-1.jpg","https://images.brickset.com/sets/images/2689-1.jpg"
1072,"Train Bridge",1994,"Duplo","Pre-school","Trains","Normal",TRUE,11,NA,"https://brickset.com/sets/2738-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2738-1.jpg","https://images.brickset.com/sets/images/2738-1.jpg"
1106,"Mother and Baby",1994,"Duplo","Pre-school",NA,"Normal",TRUE,2,2,"https://brickset.com/sets/2784-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2784-1.jpg","https://images.brickset.com/sets/images/2784-1.jpg"
1108,"Laundry Room",1994,"Duplo","Pre-school",NA,"Normal",TRUE,8,1,"https://brickset.com/sets/2786-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2786-1.jpg","https://images.brickset.com/sets/images/2786-1.jpg"
1109,"Nursery",1994,"Duplo","Pre-school",NA,"Normal",TRUE,11,2,"https://brickset.com/sets/2787-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2787-1.jpg","https://images.brickset.com/sets/images/2787-1.jpg"
1110,"Kitchen",1994,"Duplo","Pre-school",NA,"Normal",TRUE,19,1,"https://brickset.com/sets/2788-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA
1111,"Bathroom",1994,"Duplo","Pre-school",NA,"Normal",TRUE,17,2,"https://brickset.com/sets/2789-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA
1112,"Play Room",1994,"Duplo","Pre-school",NA,"Normal",TRUE,29,2,"https://brickset.com/sets/2790-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA
1114,"Granny's House",1994,"Duplo","Pre-school",NA,"Normal",TRUE,44,2,"https://brickset.com/sets/2792-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2792-1.jpg","https://images.brickset.com/sets/images/2792-1.jpg"
1115,"My House",1994,"Duplo","Pre-school",NA,"Normal",TRUE,76,3,"https://brickset.com/sets/2794-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2794-1.jpg","https://images.brickset.com/sets/images/2794-1.jpg"
1116,"Playhouse Bucket",1994,"Duplo","Pre-school",NA,"Normal",TRUE,34,2,"https://brickset.com/sets/2795-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2795-1.jpg","https://images.brickset.com/sets/images/2795-1.jpg"
2179,"Road and Rail Repair",1994,"Trains","Modern day","9V","Normal",TRUE,84,1,"https://brickset.com/sets/4525-1",3.9,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/4525-1.jpg","https://images.brickset.com/sets/images/4525-1.jpg"
2193,"Car Transport Wagon with Car",1994,"Trains","Modern day","9V","Normal",TRUE,143,1,"https://brickset.com/sets/4544-1",3.8,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/4544-1.jpg","https://images.brickset.com/sets/images/4544-1.jpg"
2211,"Freight Rail Runner",1994,"Trains","Modern day","9V","Normal",TRUE,587,3,"https://brickset.com/sets/4564-1",4.7,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/4564-1.jpg","https://images.brickset.com/sets/images/4564-1.jpg"
2484,"Two Duplo Sleeping Bags",1994,"Service Packs","Miscellaneous","Duplo","Normal",TRUE,2,NA,"https://brickset.com/sets/5092-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5092-1.jpg","https://images.brickset.com/sets/images/5092-1.jpg"
2486,"Duplo Window and Shower Curtains",1994,"Service Packs","Miscellaneous","Duplo","Normal",TRUE,3,NA,"https://brickset.com/sets/5094-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5094-1.jpg","https://images.brickset.com/sets/images/5094-1.jpg"
2515,"Decorated Elements",1994,"Service Packs","Miscellaneous",NA,"Normal",TRUE,29,NA,"https://brickset.com/sets/5121-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5121-1.jpg","https://images.brickset.com/sets/images/5121-1.jpg"
2516,"Pirate Accessories",1994,"Service Packs","Miscellaneous","Pirates","Normal",TRUE,22,NA,"https://brickset.com/sets/5122-1",0,1,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5122-1.jpg","https://images.brickset.com/sets/images/5122-1.jpg"
2517,"Wheels and Bearings",1994,"Service Packs","Miscellaneous",NA,"Normal",TRUE,28,NA,"https://brickset.com/sets/5124-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5124-1.jpg","https://images.brickset.com/sets/images/5124-1.jpg"
2530,"Town Accessories",1994,"Service Packs","Miscellaneous","Town","Normal",TRUE,44,NA,"https://brickset.com/sets/5137-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5137-1.jpg","https://images.brickset.com/sets/images/5137-1.jpg"
2531,"Castle Accessories",1994,"Service Packs","Miscellaneous","Castle","Normal",TRUE,35,NA,"https://brickset.com/sets/5138-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5138-1.jpg","https://images.brickset.com/sets/images/5138-1.jpg"
2532,"Pirate Cannon and Wheels",1994,"Service Packs","Miscellaneous","Pirates","Normal",TRUE,28,NA,"https://brickset.com/sets/5139-1",0,1,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5139-1.jpg","https://images.brickset.com/sets/images/5139-1.jpg"
2638,"Universal Joint, Differential Housing and Gear Wheels",1994,"Service Packs","Miscellaneous","Technic","Normal",TRUE,6,NA,"https://brickset.com/sets/5245-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5245-1.jpg","https://images.brickset.com/sets/images/5245-1.jpg"
2672,"Chain Links",1994,"Service Packs","Miscellaneous","Technic","Normal",TRUE,35,NA,"https://brickset.com/sets/5278-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5278-1.jpg","https://images.brickset.com/sets/images/5278-1.jpg"
2675,"Balloon Tyres 49.6 mm",1994,"Service Packs","Miscellaneous",NA,"Normal",TRUE,4,NA,"https://brickset.com/sets/5281-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5281-1.jpg","https://images.brickset.com/sets/images/5281-1.jpg"
2676,"Balloon Tyres 68.8 mm",1994,"Service Packs","Miscellaneous",NA,"Normal",TRUE,4,NA,"https://brickset.com/sets/5282-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5282-1.jpg","https://images.brickset.com/sets/images/5282-1.jpg"
2677,"Balloon Tyres 43.2 mm",1994,"Service Packs","Miscellaneous",NA,"Normal",TRUE,4,NA,"https://brickset.com/sets/5283-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5283-1.jpg","https://images.brickset.com/sets/images/5283-1.jpg"
2678,"Loading Grabs with Crane Hook",1994,"Service Packs","Miscellaneous",NA,"Normal",TRUE,3,NA,"https://brickset.com/sets/5284-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5284-1.jpg","https://images.brickset.com/sets/images/5284-1.jpg"
2679,"Two Large Shock Absorbers",1994,"Service Packs","Miscellaneous","Technic","Normal",TRUE,2,NA,"https://brickset.com/sets/5285-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5285-1.jpg","https://images.brickset.com/sets/images/5285-1.jpg"
2680,"Toggle Joints and Connectors",1994,"Service Packs","Miscellaneous","Technic","Normal",TRUE,64,NA,"https://brickset.com/sets/5286-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5286-1.jpg","https://images.brickset.com/sets/images/5286-1.jpg"
2700,"Headlight Brick",1994,"Service Packs","Miscellaneous","Trains","Normal",TRUE,3,NA,"https://brickset.com/sets/5308-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5308-1.jpg","https://images.brickset.com/sets/images/5308-1.jpg"
2818,"Mach II Red Bird Rig",1994,"Model Team","Model making",NA,"Normal",TRUE,1172,NA,"https://brickset.com/sets/5591-1",4.6,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/5591-1.jpg","https://images.brickset.com/sets/images/5591-1.jpg"
2909,"Love 'N' Lullabies",1994,"Belville","Girls",NA,"Normal",TRUE,52,2,"https://brickset.com/sets/5860-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5860-1.jpg","https://images.brickset.com/sets/images/5860-1.jpg"
2912,"Pretty Playland",1994,"Belville","Girls",NA,"Normal",TRUE,92,2,"https://brickset.com/sets/5870-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5870-1.jpg","https://images.brickset.com/sets/images/5870-1.jpg"
2921,"Prize Pony Stables",1994,"Belville","Girls",NA,"Normal",TRUE,119,2,"https://brickset.com/sets/5880-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5880-1.jpg","https://images.brickset.com/sets/images/5880-1.jpg"
2922,"Pretty Wishes Playhouse",1994,"Belville","Girls",NA,"Normal",TRUE,213,4,"https://brickset.com/sets/5890-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5890-1.jpg","https://images.brickset.com/sets/images/5890-1.jpg"
3097,"King Kahuka",1994,"Pirates","Historical","Islanders","Normal",TRUE,45,1,"https://brickset.com/sets/6236-1",3.5,11,"Box","Retail",NA,"https://images.brickset.com/sets/small/6236-1.jpg","https://images.brickset.com/sets/images/6236-1.jpg"
3102,"Crocodile Cage",1994,"Pirates","Historical","Islanders","Normal",TRUE,59,2,"https://brickset.com/sets/6246-1",4,11,"Box","Retail",NA,"https://images.brickset.com/sets/small/6246-1.jpg","https://images.brickset.com/sets/images/6246-1.jpg"
3112,"Islander Catamaran",1994,"Pirates","Historical","Islanders","Normal",TRUE,63,2,"https://brickset.com/sets/6256-1",3.9,11,"Box","Retail",NA,"https://images.brickset.com/sets/small/6256-1.jpg","https://images.brickset.com/sets/images/6256-1.jpg"
3120,"King Kahuka's Throne",1994,"Pirates","Historical","Islanders","Normal",TRUE,146,5,"https://brickset.com/sets/6262-1",4,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/6262-1.jpg","https://images.brickset.com/sets/images/6262-1.jpg"
3122,"Forbidden Cove",1994,"Pirates","Historical","Islanders","Normal",TRUE,214,4,"https://brickset.com/sets/6264-1",4.2,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/6264-1.jpg","https://images.brickset.com/sets/images/6264-1.jpg"
