"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","DE_retailPrice","DE_dateFirstAvailable","DE_dateLastAvailable","height","width","depth","weight"
26649,"10255",1,"Assembly Square",2017,"Creator Expert","Model making","Modular Buildings Collection","Normal",TRUE,4002,9,"https://brickset.com/sets/10255-1",4.4,7,"Box","LEGO exclusive",16,"https://images.brickset.com/sets/small/10255-1.jpg","https://images.brickset.com/sets/images/10255-1.jpg",299.99,"2017-01-02T00:00:00Z",NA,259.99,"2016-11-20T00:00:00Z",NA,379.99,"2017-01-02T00:00:00Z",NA,299.99,"2017-01-02T00:00:00Z",NA,48,58.2,17,NA
27618,"10256",1,"Taj Mahal",2017,"Creator Expert","Model making","Landmarks","Normal",TRUE,5923,NA,"https://brickset.com/sets/10256-1",4,0,"Box","LEGO exclusive",16,"https://images.brickset.com/sets/small/10256-1.jpg","https://images.brickset.com/sets/images/10256-1.jpg",369.99,"2017-12-02T00:00:00Z","2020-11-27T00:00:00Z",299.99,"2017-12-23T00:00:00Z","2020-11-24T00:00:00Z",449.99,"2017-12-02T00:00:00Z","2020-11-27T00:00:00Z",321.67,"2017-11-28T00:00:00Z","2020-11-23T00:00:00Z",49,58.5,19,NA
27180,"10257",1,"Carousel",2017,"Creator Expert","Model making","Fairground Collection","Normal",TRUE,2670,7,"https://brickset.com/sets/10257-1",4.2,5,"Box","LEGO exclusive",16,"https://images.brickset.com/sets/small/10257-1.jpg","https://images.brickset.com/sets/images/10257-1.jpg",199.99,"2017-06-02T00:00:00Z","2019-12-01T00:00:00Z",159.99,"2017-06-02T00:00:00Z","2019-12-02T00:00:00Z",249.99,"2017-06-02T00:00:00Z","2019-12-01T00:00:00Z",179.99,"2017-06-02T00:00:00Z","2019-12-02T00:00:00Z",47.5,57.8,8.5,NA
27237,"10258",1,"London Bus",2017,"Creator Expert","Model making","Vehicles","Normal",TRUE,1686,NA,"https://brickset.com/sets/10258-1",4.2,3,"Box","LEGO exclusive",16,"https://images.brickset.com/sets/small/10258-1.jpg","https://images.brickset.com/sets/images/10258-1.jpg",139.99,"2017-08-01T00:00:00Z","2021-12-17T00:00:00Z",109.99,"2017-08-01T00:00:00Z","2021-09-29T00:00:00Z",179.99,"2017-08-01T00:00:00Z","2021-12-17T00:00:00Z",119.99,"2017-08-02T00:00:00Z","2021-09-12T00:00:00Z",37.4,47.5,10.7,NA
27459,"10259",1,"Winter Village Station",2017,"Creator Expert","Model making","Winter Village Collection","Normal",TRUE,902,5,"https://brickset.com/sets/10259-1",3.9,1,"Box","LEGO exclusive",12,"https://images.brickset.com/sets/small/10259-1.jpg","https://images.brickset.com/sets/images/10259-1.jpg",79.99,"2017-10-01T00:00:00Z","2018-11-24T00:00:00Z",74.99,"2017-10-01T00:00:00Z","2018-12-23T00:00:00Z",99.99,"2017-10-01T00:00:00Z","2018-11-24T00:00:00Z",69.99,"2017-10-02T00:00:00Z","2019-01-15T00:00:00Z",28.1,47.8,7.3,NA
26556,"10703",1,"Creative Builder Box",2017,"Classic","Basic","Creative Box","Normal",TRUE,502,NA,"https://brickset.com/sets/10703-1",3.9,1,"Box","Retail",4,"https://images.brickset.com/sets/small/10703-1.jpg","https://images.brickset.com/sets/images/10703-1.jpg",NA,NA,NA,19.99,"2016-12-27T00:00:00Z","2018-12-13T00:00:00Z",NA,NA,NA,24.99,"2016-12-28T00:00:00Z","2018-12-06T00:00:00Z",22.2,26.2,14.3,NA
26773,"10704",1,"Creative Box",2017,"Classic","Basic","Creative Box","Normal",TRUE,900,NA,"https://brickset.com/sets/10704-1",3.6,2,"Box","Retail",4,"https://images.brickset.com/sets/small/10704-1.jpg","https://images.brickset.com/sets/images/10704-1.jpg",NA,NA,NA,29.99,"2016-12-27T00:00:00Z","2018-12-21T00:00:00Z",NA,NA,NA,34.99,"2016-12-28T00:00:00Z","2018-12-21T00:00:00Z",38,26,14,NA
26557,"10706",1,"Blue Creative Box",2017,"Classic","Basic","Creative Box","Normal",TRUE,78,NA,"https://brickset.com/sets/10706-1",3.8,5,"Box","Retail",4,"https://images.brickset.com/sets/small/10706-1.jpg","https://images.brickset.com/sets/images/10706-1.jpg",4.99,"2017-02-17T00:00:00Z","2018-11-24T00:00:00Z",4.99,"2016-12-27T00:00:00Z","2018-12-19T00:00:00Z",6.99,"2017-02-17T00:00:00Z","2018-11-24T00:00:00Z",4.99,"2016-12-28T00:00:00Z","2018-12-19T00:00:00Z",9.0932,12.192,7.7978,0.113398
26558,"10707",1,"Red Creative Box",2017,"Classic","Basic","Creative Box","Normal",TRUE,55,NA,"https://brickset.com/sets/10707-1",3.6,2,"Box","Retail",4,"https://images.brickset.com/sets/small/10707-1.jpg","https://images.brickset.com/sets/images/10707-1.jpg",4.99,"2017-02-17T00:00:00Z","2018-11-25T00:00:00Z",4.99,"2016-12-27T00:00:00Z","2018-12-28T00:00:00Z",6.99,"2017-02-17T00:00:00Z","2018-11-25T00:00:00Z",4.99,"2016-12-28T00:00:00Z","2018-12-28T00:00:00Z",9.0932,12.192,7.7978,0.0907184
26559,"10708",1,"Green Creative Box",2017,"Classic","Basic","Creative Box","Normal",TRUE,66,NA,"https://brickset.com/sets/10708-1",3.4,2,"Box","Retail",4,"https://images.brickset.com/sets/small/10708-1.jpg","https://images.brickset.com/sets/images/10708-1.jpg",4.99,"2017-02-17T00:00:00Z","2018-11-24T00:00:00Z",4.99,"2016-12-27T00:00:00Z","2018-12-07T00:00:00Z",6.99,"2017-02-17T00:00:00Z","2018-11-24T00:00:00Z",4.99,"2016-12-28T00:00:00Z","2018-11-30T00:00:00Z",9.0932,12.192,7.7978,0.09525432
26560,"10709",1,"Orange Creative Box",2017,"Classic","Basic","Creative Box","Normal",TRUE,60,NA,"https://brickset.com/sets/10709-1",4,2,"Box","Retail",4,"https://images.brickset.com/sets/small/10709-1.jpg","https://images.brickset.com/sets/images/10709-1.jpg",4.99,"2017-02-17T00:00:00Z","2018-11-26T00:00:00Z",4.99,"2016-12-27T00:00:00Z","2018-11-20T00:00:00Z",6.99,"2017-02-17T00:00:00Z","2018-11-26T00:00:00Z",4.99,"2016-12-28T00:00:00Z","2018-11-18T00:00:00Z",9.0932,12.192,7.7978,0.0907184
