"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","DE_retailPrice","DE_dateFirstAvailable","DE_dateLastAvailable","height","width","depth","weight"
24063,"10246",1,"Detective's Office",2015,"Creator Expert","Model making","Modular Buildings Collection","Normal",TRUE,2262,6,"https://brickset.com/sets/10246-1",4.5,12,"Box","LEGO exclusive",16,"https://images.brickset.com/sets/small/10246-1.jpg","https://images.brickset.com/sets/images/10246-1.jpg",159.99,"2015-01-01T00:00:00Z","2018-12-05T00:00:00Z",142.99,"2015-01-01T00:00:00Z","2018-11-20T00:00:00Z",199.99,"2015-01-01T00:00:00Z","2018-12-05T00:00:00Z",149.99,"2015-01-14T00:00:00Z","2018-11-24T00:00:00Z",37.8,58.2,10.3,NA
24153,"10247",1,"Ferris Wheel",2015,"Creator Expert","Model making","Fairground Collection","Normal",TRUE,2464,10,"https://brickset.com/sets/10247-1",4.3,8,"Box","LEGO exclusive",16,"https://images.brickset.com/sets/small/10247-1.jpg","https://images.brickset.com/sets/images/10247-1.jpg",199.99,"2015-06-01T00:00:00Z","2018-12-31T00:00:00Z",159.99,"2015-06-01T00:00:00Z","2018-12-01T00:00:00Z",229.99,"2015-06-01T00:00:00Z","2018-12-31T00:00:00Z",179.99,"2015-06-03T00:00:00Z","2018-12-01T00:00:00Z",47.6,58,8.8,NA
24154,"10248",1,"Ferrari F40",2015,"Creator Expert","Model making","Vehicles","Normal",TRUE,1158,NA,"https://brickset.com/sets/10248-1",4.4,8,"Box","LEGO exclusive",14,"https://images.brickset.com/sets/small/10248-1.jpg","https://images.brickset.com/sets/images/10248-1.jpg",99.99,"2015-08-02T00:00:00Z","2017-11-25T00:00:00Z",74.99,"2015-08-02T00:00:00Z","2017-12-23T00:00:00Z",119.99,"2015-08-02T00:00:00Z","2017-11-25T00:00:00Z",89.99,"2015-08-03T00:00:00Z","2017-12-23T00:00:00Z",28.2,48,7.4,NA
24156,"10249",1,"Winter Toy Shop",2015,"Creator Expert","Model making","Winter Village Collection","Normal",TRUE,898,8,"https://brickset.com/sets/10249-1",4.1,4,"Box","LEGO exclusive",12,"https://images.brickset.com/sets/small/10249-1.jpg","https://images.brickset.com/sets/images/10249-1.jpg",79.99,"2015-10-02T00:00:00Z","2017-11-07T00:00:00Z",64.99,"2015-10-02T00:00:00Z","2017-11-15T00:00:00Z",99.99,"2015-10-02T00:00:00Z","2017-11-07T00:00:00Z",69.99,"2015-10-03T00:00:00Z","2017-11-15T00:00:00Z",28,48,7.2,NA
24076,"10581",1,"Forest: Ducks",2015,"Duplo","Pre-school","Forest Animals","Normal",TRUE,13,1,"https://brickset.com/sets/10581-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10581-1.jpg","https://images.brickset.com/sets/images/10581-1.jpg",9.99,"2015-03-01T00:00:00Z","2017-03-07T00:00:00Z",9.99,"2015-03-01T00:00:00Z","2016-12-26T00:00:00Z",12.99,"2015-03-01T00:00:00Z","2017-03-08T00:00:00Z",9.99,"2015-03-01T00:00:00Z","2016-12-27T00:00:00Z",14.097,19.1008,7.0612,0.16
24077,"10582",1,"Forest: Animals",2015,"Duplo","Pre-school","Forest Animals","Normal",TRUE,39,2,"https://brickset.com/sets/10582-1",3.8,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10582-1.jpg","https://images.brickset.com/sets/images/10582-1.jpg",19.99,"2015-03-01T00:00:00Z","2016-11-25T00:00:00Z",16.99,"2015-03-01T00:00:00Z","2016-11-11T00:00:00Z",24.99,"2015-03-01T00:00:00Z","2016-11-25T00:00:00Z",19.99,"2015-03-01T00:00:00Z","2016-11-12T00:00:00Z",19.1008,26.1874,11.811,0.51
24078,"10583",1,"Forest: Fishing Trip",2015,"Duplo","Pre-school","Forest Animals","Normal",TRUE,32,2,"https://brickset.com/sets/10583-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10583-1.jpg","https://images.brickset.com/sets/images/10583-1.jpg",24.99,"2015-03-01T00:00:00Z","2016-05-29T00:00:00Z",19.99,"2015-03-01T00:00:00Z","2016-01-05T00:00:00Z",29.99,"2015-03-01T00:00:00Z","2016-05-29T00:00:00Z",24.99,"2015-03-01T00:00:00Z","2016-01-05T00:00:00Z",26.1874,28.194,9.5504,0.61
24079,"10584",1,"Forest: Park",2015,"Duplo","Pre-school","Forest Animals","Normal",TRUE,105,3,"https://brickset.com/sets/10584-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10584-1.jpg","https://images.brickset.com/sets/images/10584-1.jpg",59.99,"2015-03-01T00:00:00Z","2017-11-28T00:00:00Z",54.99,"2015-03-01T00:00:00Z","2017-12-04T00:00:00Z",69.99,"2015-03-01T00:00:00Z","2017-11-28T00:00:00Z",59.99,"2015-03-01T00:00:00Z","2017-12-07T00:00:00Z",37.7952,48.006,11.2014,1.58
23989,"10585",1,"Mom and Baby",2015,"Duplo","Pre-school",NA,"Normal",TRUE,13,2,"https://brickset.com/sets/10585-1",0,1,"Box","Retail",2,"https://images.brickset.com/sets/small/10585-1.jpg","https://images.brickset.com/sets/images/10585-1.jpg",9.99,"2015-01-01T00:00:00Z","2015-12-26T00:00:00Z",8.99,"2014-12-26T00:00:00Z","2016-01-02T00:00:00Z",12.99,"2015-01-01T00:00:00Z","2015-12-26T00:00:00Z",9.99,"2015-01-14T00:00:00Z","2016-01-03T00:00:00Z",14.097,19.1008,6.096,0.17
23990,"10586",1,"Ice Cream Truck",2015,"Duplo","Pre-school",NA,"Normal",TRUE,11,2,"https://brickset.com/sets/10586-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10586-1.jpg","https://images.brickset.com/sets/images/10586-1.jpg",14.99,"2015-01-01T00:00:00Z","2016-11-29T00:00:00Z",12.99,"2014-12-26T00:00:00Z","2016-12-09T00:00:00Z",14.99,"2015-01-01T00:00:00Z","2016-11-29T00:00:00Z",14.99,"2015-01-14T00:00:00Z","2016-12-10T00:00:00Z",19.1008,20.4978,9.1948,0.32234
